air_store_id,visit_date,air_genre_name,air_first_area_name,air_second_area_name,hpg_exist,hpg_reserve_visitors,hpg_diffday_visit_reserve,hpg_mindiff,hpg_maxdiff,hpg_total_reserve_visitores,hpg_reserve_count
air_90213bcae4afa274,2016-10-12,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,1,1,1,4,1
air_90213bcae4afa274,2016-10-28,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,3,4,4,4,3,1
air_90213bcae4afa274,2016-11-11,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,5,9,9,9,5,1
air_90213bcae4afa274,2016-11-16,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,5,5,5,4,1
air_90213bcae4afa274,2016-11-18,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,4,4,4,4,1
air_90213bcae4afa274,2016-11-22,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,5,8,8,8,5,1
air_90213bcae4afa274,2016-11-28,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,7,15,15,15,7,1
air_90213bcae4afa274,2016-12-08,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,3,6,6,6,3,1
air_90213bcae4afa274,2016-12-09,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,17,10,10,10,17,1
air_90213bcae4afa274,2016-12-12,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,16,29,29,29,16,1
air_90213bcae4afa274,2016-12-22,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,2,23,23,23,2,1
air_90213bcae4afa274,2016-12-24,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,5,24,24,24,5,1
air_90213bcae4afa274,2017-01-20,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,15,10,10,10,15,1
air_90213bcae4afa274,2017-01-24,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,8,61,61,61,8,1
air_90213bcae4afa274,2017-02-23,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,31,31,31,4,1
air_90213bcae4afa274,2017-02-27,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,16,16,16,4,1
air_90213bcae4afa274,2017-03-07,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,9,15,15,15,9,1
air_90213bcae4afa274,2017-03-13,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,2,3,3,3,7,2
air_90213bcae4afa274,2017-03-13,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,5,3,3,3,7,2
air_90213bcae4afa274,2017-03-15,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,6,12,12,12,6,1
air_90213bcae4afa274,2017-03-28,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,5,4,4,4,5,1
air_90213bcae4afa274,2017-04-03,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,9,18,18,18,9,1
air_90213bcae4afa274,2017-04-14,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,6,4,4,4,6,1
air_90213bcae4afa274,2017-04-18,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,2,4,4,4,2,1
air_90213bcae4afa274,2017-04-20,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,4,2,2,2,4,1
air_90213bcae4afa274,2017-04-21,Creative cuisine,Tōkyō-to,Shinjuku-ku,1,15,3,3,3,15,1
air_90bd5de52c166767,,Izakaya,Tōkyō-to,Kōtō-ku,0,0,-1,-1,-1,0,0
air_90ed0a2f24755533,,Izakaya,Tōkyō-to,Bunkyō-ku,0,0,-1,-1,-1,0,0
air_90f0efbb702d77b7,2016-01-07,Izakaya,Tōkyō-to,Edogawa-ku,1,6,2,2,2,6,1
air_90f0efbb702d77b7,2016-01-10,Izakaya,Tōkyō-to,Edogawa-ku,1,4,5,5,5,4,1
air_90f0efbb702d77b7,2016-01-16,Izakaya,Tōkyō-to,Edogawa-ku,1,3,0,0,0,3,1
air_90f0efbb702d77b7,2016-01-22,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,8,2
air_90f0efbb702d77b7,2016-01-22,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,8,2
air_90f0efbb702d77b7,2016-01-30,Izakaya,Tōkyō-to,Edogawa-ku,1,3,2,2,2,3,1
air_90f0efbb702d77b7,2016-02-01,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-02-06,Izakaya,Tōkyō-to,Edogawa-ku,1,4,0,0,0,4,1
air_90f0efbb702d77b7,2016-02-15,Izakaya,Tōkyō-to,Edogawa-ku,1,5,0,0,0,5,1
air_90f0efbb702d77b7,2016-02-27,Izakaya,Tōkyō-to,Edogawa-ku,1,3,1,1,1,3,1
air_90f0efbb702d77b7,2016-03-05,Izakaya,Tōkyō-to,Edogawa-ku,1,2,2,2,2,2,1
air_90f0efbb702d77b7,2016-03-11,Izakaya,Tōkyō-to,Edogawa-ku,1,10,8,8,9,25,2
air_90f0efbb702d77b7,2016-03-11,Izakaya,Tōkyō-to,Edogawa-ku,1,15,9,8,9,25,2
air_90f0efbb702d77b7,2016-03-31,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,4,1
air_90f0efbb702d77b7,2016-04-17,Izakaya,Tōkyō-to,Edogawa-ku,1,8,2,2,2,8,1
air_90f0efbb702d77b7,2016-04-22,Izakaya,Tōkyō-to,Edogawa-ku,1,4,28,28,28,4,1
air_90f0efbb702d77b7,2016-04-30,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2016-05-06,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2016-05-14,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-06-04,Izakaya,Tōkyō-to,Edogawa-ku,1,8,31,1,31,10,2
air_90f0efbb702d77b7,2016-06-04,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,31,10,2
air_90f0efbb702d77b7,2016-06-05,Izakaya,Tōkyō-to,Edogawa-ku,1,4,2,2,2,4,1
air_90f0efbb702d77b7,2016-06-07,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,4,1
air_90f0efbb702d77b7,2016-06-11,Izakaya,Tōkyō-to,Edogawa-ku,1,2,6,6,6,2,1
air_90f0efbb702d77b7,2016-06-26,Izakaya,Tōkyō-to,Edogawa-ku,1,3,0,0,0,3,1
air_90f0efbb702d77b7,2016-06-30,Izakaya,Tōkyō-to,Edogawa-ku,1,7,0,0,0,7,1
air_90f0efbb702d77b7,2016-07-01,Izakaya,Tōkyō-to,Edogawa-ku,1,8,9,9,9,8,1
air_90f0efbb702d77b7,2016-07-08,Izakaya,Tōkyō-to,Edogawa-ku,1,3,5,5,5,3,1
air_90f0efbb702d77b7,2016-07-16,Izakaya,Tōkyō-to,Edogawa-ku,1,12,7,7,7,12,1
air_90f0efbb702d77b7,2016-07-22,Izakaya,Tōkyō-to,Edogawa-ku,1,3,10,10,10,3,1
air_90f0efbb702d77b7,2016-08-20,Izakaya,Tōkyō-to,Edogawa-ku,1,3,1,1,1,3,1
air_90f0efbb702d77b7,2016-09-03,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,4,1
air_90f0efbb702d77b7,2016-09-17,Izakaya,Tōkyō-to,Edogawa-ku,1,2,3,3,3,2,1
air_90f0efbb702d77b7,2016-09-30,Izakaya,Tōkyō-to,Edogawa-ku,1,14,2,2,2,14,1
air_90f0efbb702d77b7,2016-10-08,Izakaya,Tōkyō-to,Edogawa-ku,1,3,0,0,0,3,1
air_90f0efbb702d77b7,2016-10-09,Izakaya,Tōkyō-to,Edogawa-ku,1,2,2,2,2,2,1
air_90f0efbb702d77b7,2016-10-10,Izakaya,Tōkyō-to,Edogawa-ku,1,10,11,11,11,10,1
air_90f0efbb702d77b7,2016-10-21,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-10-22,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2016-11-03,Izakaya,Tōkyō-to,Edogawa-ku,1,6,0,0,0,6,1
air_90f0efbb702d77b7,2016-11-04,Izakaya,Tōkyō-to,Edogawa-ku,1,2,2,2,2,2,1
air_90f0efbb702d77b7,2016-11-05,Izakaya,Tōkyō-to,Edogawa-ku,1,2,3,3,3,2,1
air_90f0efbb702d77b7,2016-11-06,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2016-11-11,Izakaya,Tōkyō-to,Edogawa-ku,1,14,9,9,9,14,1
air_90f0efbb702d77b7,2016-11-12,Izakaya,Tōkyō-to,Edogawa-ku,1,4,4,4,13,10,2
air_90f0efbb702d77b7,2016-11-12,Izakaya,Tōkyō-to,Edogawa-ku,1,6,13,4,13,10,2
air_90f0efbb702d77b7,2016-11-22,Izakaya,Tōkyō-to,Edogawa-ku,1,7,18,18,18,7,1
air_90f0efbb702d77b7,2016-12-08,Izakaya,Tōkyō-to,Edogawa-ku,1,8,10,10,10,8,1
air_90f0efbb702d77b7,2016-12-09,Izakaya,Tōkyō-to,Edogawa-ku,1,9,11,11,11,9,1
air_90f0efbb702d77b7,2016-12-10,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-12-17,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,4,5,2
air_90f0efbb702d77b7,2016-12-17,Izakaya,Tōkyō-to,Edogawa-ku,1,3,4,0,4,5,2
air_90f0efbb702d77b7,2016-12-20,Izakaya,Tōkyō-to,Edogawa-ku,1,4,4,4,4,4,1
air_90f0efbb702d77b7,2016-12-22,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-12-24,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2016-12-25,Izakaya,Tōkyō-to,Edogawa-ku,1,3,5,5,5,7,2
air_90f0efbb702d77b7,2016-12-25,Izakaya,Tōkyō-to,Edogawa-ku,1,4,5,5,5,7,2
air_90f0efbb702d77b7,2016-12-27,Izakaya,Tōkyō-to,Edogawa-ku,1,18,4,4,4,18,1
air_90f0efbb702d77b7,2016-12-30,Izakaya,Tōkyō-to,Edogawa-ku,1,3,2,1,21,16,3
air_90f0efbb702d77b7,2016-12-30,Izakaya,Tōkyō-to,Edogawa-ku,1,9,1,1,21,16,3
air_90f0efbb702d77b7,2016-12-30,Izakaya,Tōkyō-to,Edogawa-ku,1,4,21,1,21,16,3
air_90f0efbb702d77b7,2017-01-05,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2017-01-14,Izakaya,Tōkyō-to,Edogawa-ku,1,5,11,4,11,12,3
air_90f0efbb702d77b7,2017-01-14,Izakaya,Tōkyō-to,Edogawa-ku,1,5,11,4,11,12,3
air_90f0efbb702d77b7,2017-01-14,Izakaya,Tōkyō-to,Edogawa-ku,1,2,4,4,11,12,3
air_90f0efbb702d77b7,2017-01-15,Izakaya,Tōkyō-to,Edogawa-ku,1,4,3,3,3,4,1
air_90f0efbb702d77b7,2017-01-17,Izakaya,Tōkyō-to,Edogawa-ku,1,2,13,13,13,2,1
air_90f0efbb702d77b7,2017-01-24,Izakaya,Tōkyō-to,Edogawa-ku,1,6,11,11,11,6,1
air_90f0efbb702d77b7,2017-01-27,Izakaya,Tōkyō-to,Edogawa-ku,1,6,4,4,4,6,1
air_90f0efbb702d77b7,2017-01-31,Izakaya,Tōkyō-to,Edogawa-ku,1,2,4,4,4,2,1
air_90f0efbb702d77b7,2017-02-04,Izakaya,Tōkyō-to,Edogawa-ku,1,4,11,2,11,12,2
air_90f0efbb702d77b7,2017-02-04,Izakaya,Tōkyō-to,Edogawa-ku,1,8,2,2,11,12,2
air_90f0efbb702d77b7,2017-02-09,Izakaya,Tōkyō-to,Edogawa-ku,1,3,5,5,5,3,1
air_90f0efbb702d77b7,2017-02-10,Izakaya,Tōkyō-to,Edogawa-ku,1,4,1,1,1,4,1
air_90f0efbb702d77b7,2017-02-18,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2017-02-27,Izakaya,Tōkyō-to,Edogawa-ku,1,14,17,17,17,14,1
air_90f0efbb702d77b7,2017-03-18,Izakaya,Tōkyō-to,Edogawa-ku,1,2,3,3,3,2,1
air_90f0efbb702d77b7,2017-03-21,Izakaya,Tōkyō-to,Edogawa-ku,1,3,0,0,0,3,1
air_90f0efbb702d77b7,2017-03-27,Izakaya,Tōkyō-to,Edogawa-ku,1,2,3,3,3,2,1
air_90f0efbb702d77b7,2017-03-28,Izakaya,Tōkyō-to,Edogawa-ku,1,2,1,1,1,2,1
air_90f0efbb702d77b7,2017-04-01,Izakaya,Tōkyō-to,Edogawa-ku,1,2,0,0,0,2,1
air_90f0efbb702d77b7,2017-04-08,Izakaya,Tōkyō-to,Edogawa-ku,1,3,1,1,2,25,2
air_90f0efbb702d77b7,2017-04-08,Izakaya,Tōkyō-to,Edogawa-ku,1,22,2,1,2,25,2
air_90f0efbb702d77b7,2017-04-10,Izakaya,Tōkyō-to,Edogawa-ku,1,33,4,4,4,33,1
air_90f0efbb702d77b7,2017-04-11,Izakaya,Tōkyō-to,Edogawa-ku,1,17,6,6,6,35,2
air_90f0efbb702d77b7,2017-04-11,Izakaya,Tōkyō-to,Edogawa-ku,1,18,6,6,6,35,2
air_90f0efbb702d77b7,2017-04-13,Izakaya,Tōkyō-to,Edogawa-ku,1,3,4,4,4,3,1
air_90f0efbb702d77b7,2017-04-14,Izakaya,Tōkyō-to,Edogawa-ku,1,20,3,3,3,20,1
air_90f0efbb702d77b7,2017-04-18,Izakaya,Tōkyō-to,Edogawa-ku,1,5,1,1,1,5,1
air_90f0efbb702d77b7,2017-04-20,Izakaya,Tōkyō-to,Edogawa-ku,1,4,6,6,6,4,1
air_9105a29b0eb250d2,,Bar/Cocktail,Fukuoka-ken,Fukuoka-shi,0,0,-1,-1,-1,0,0
air_91236b89d29567af,,Cafe/Sweets,Tōkyō-to,Setagaya-ku,0,0,-1,-1,-1,0,0
air_9152d9926e5c4a3a,,Italian/French,Tōkyō-to,Chūō-ku,0,0,-1,-1,-1,0,0
air_915558a55c2bc56c,,Izakaya,Tōkyō-to,Fuchū-shi,0,0,-1,-1,-1,0,0
air_91beafbba9382b0a,,Dining bar,Miyagi-ken,Sendai-shi,0,0,-1,-1,-1,0,0
air_91d72e16c4bcba55,,Izakaya,Hyōgo-ken,Kōbe-shi,0,0,-1,-1,-1,0,0
air_9241121af22ff1d6,2016-01-09,Izakaya,Tōkyō-to,Katsushika-ku,1,2,0,0,0,2,1
air_9241121af22ff1d6,2016-01-10,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,5,10,2
air_9241121af22ff1d6,2016-01-10,Izakaya,Tōkyō-to,Katsushika-ku,1,8,5,1,5,10,2
air_9241121af22ff1d6,2016-02-12,Izakaya,Tōkyō-to,Katsushika-ku,1,3,2,2,2,3,1
air_9241121af22ff1d6,2016-03-25,Izakaya,Tōkyō-to,Katsushika-ku,1,15,16,16,16,15,1
air_9241121af22ff1d6,2016-03-26,Izakaya,Tōkyō-to,Katsushika-ku,1,20,1,1,4,25,2
air_9241121af22ff1d6,2016-03-26,Izakaya,Tōkyō-to,Katsushika-ku,1,5,4,1,4,25,2
air_9241121af22ff1d6,2016-04-09,Izakaya,Tōkyō-to,Katsushika-ku,1,7,13,13,13,7,1
air_9241121af22ff1d6,2016-04-23,Izakaya,Tōkyō-to,Katsushika-ku,1,10,8,8,8,10,1
air_9241121af22ff1d6,2016-05-21,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,1,2,1
air_9241121af22ff1d6,2016-06-26,Izakaya,Tōkyō-to,Katsushika-ku,1,2,3,3,3,2,1
air_9241121af22ff1d6,2016-07-16,Izakaya,Tōkyō-to,Katsushika-ku,1,3,2,2,2,3,1
air_9241121af22ff1d6,2016-08-05,Izakaya,Tōkyō-to,Katsushika-ku,1,3,3,3,3,3,1
air_9241121af22ff1d6,2016-09-08,Izakaya,Tōkyō-to,Katsushika-ku,1,1,0,0,0,1,1
air_9241121af22ff1d6,2016-09-13,Izakaya,Tōkyō-to,Katsushika-ku,1,3,1,1,1,3,1
air_9241121af22ff1d6,2016-10-07,Izakaya,Tōkyō-to,Katsushika-ku,1,7,3,3,3,7,1
air_9241121af22ff1d6,2016-10-14,Izakaya,Tōkyō-to,Katsushika-ku,1,3,5,5,5,3,1
air_9241121af22ff1d6,2016-10-22,Izakaya,Tōkyō-to,Katsushika-ku,1,2,0,0,0,2,1
air_9241121af22ff1d6,2016-10-28,Izakaya,Tōkyō-to,Katsushika-ku,1,2,2,1,2,4,2
air_9241121af22ff1d6,2016-10-28,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,2,4,2
air_9241121af22ff1d6,2016-10-29,Izakaya,Tōkyō-to,Katsushika-ku,1,2,3,0,3,5,2
air_9241121af22ff1d6,2016-10-29,Izakaya,Tōkyō-to,Katsushika-ku,1,3,0,0,3,5,2
air_9241121af22ff1d6,2016-11-11,Izakaya,Tōkyō-to,Katsushika-ku,1,2,11,11,11,2,1
air_9241121af22ff1d6,2016-11-14,Izakaya,Tōkyō-to,Katsushika-ku,1,3,1,1,1,3,1
air_9241121af22ff1d6,2016-11-24,Izakaya,Tōkyō-to,Katsushika-ku,1,4,3,3,3,4,1
air_9241121af22ff1d6,2016-11-27,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,1,2,1
air_9241121af22ff1d6,2016-12-03,Izakaya,Tōkyō-to,Katsushika-ku,1,2,6,6,6,2,1
air_9241121af22ff1d6,2016-12-10,Izakaya,Tōkyō-to,Katsushika-ku,1,3,0,0,0,3,1
air_9241121af22ff1d6,2016-12-17,Izakaya,Tōkyō-to,Katsushika-ku,1,3,1,1,1,3,1
air_9241121af22ff1d6,2016-12-18,Izakaya,Tōkyō-to,Katsushika-ku,1,4,7,7,7,4,1
air_9241121af22ff1d6,2016-12-30,Izakaya,Tōkyō-to,Katsushika-ku,1,5,0,0,0,5,1
air_9241121af22ff1d6,2017-01-14,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,1,2,1
air_9241121af22ff1d6,2017-01-28,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,1,2,1
air_9241121af22ff1d6,2017-02-03,Izakaya,Tōkyō-to,Katsushika-ku,1,2,9,9,9,2,1
air_9241121af22ff1d6,2017-02-21,Izakaya,Tōkyō-to,Katsushika-ku,1,2,0,0,0,2,1
air_9241121af22ff1d6,2017-03-14,Izakaya,Tōkyō-to,Katsushika-ku,1,4,8,8,8,4,1
air_9241121af22ff1d6,2017-03-18,Izakaya,Tōkyō-to,Katsushika-ku,1,2,6,3,6,5,2
air_9241121af22ff1d6,2017-03-18,Izakaya,Tōkyō-to,Katsushika-ku,1,3,3,3,6,5,2
air_9241121af22ff1d6,2017-03-31,Izakaya,Tōkyō-to,Katsushika-ku,1,2,0,0,0,2,1
air_9241121af22ff1d6,2017-04-09,Izakaya,Tōkyō-to,Katsushika-ku,1,3,6,6,6,3,1
air_9241121af22ff1d6,2017-04-15,Izakaya,Tōkyō-to,Katsushika-ku,1,2,1,1,1,2,1
air_929d8513e3cdb423,,Italian/French,Fukuoka-ken,Fukuoka-shi,0,0,-1,-1,-1,0,0
air_931a8a4321b6e7d1,,Japanese food,Tōkyō-to,Chūō-ku,0,0,-1,-1,-1,0,0
air_9352c401d5adb01b,,Japanese food,Hiroshima-ken,Hiroshima-shi,0,0,-1,-1,-1,0,0
air_9387ff95e886ebc7,,Japanese food,Niigata-ken,Niigata-shi,0,0,-1,-1,-1,0,0
air_938ef91ecdde6878,2016-01-15,Italian/French,Tōkyō-to,Shibuya-ku,1,5,12,10,12,10,2
air_938ef91ecdde6878,2016-01-15,Italian/French,Tōkyō-to,Shibuya-ku,1,5,10,10,12,10,2
air_938ef91ecdde6878,2016-01-16,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,0,2,1
air_938ef91ecdde6878,2016-01-23,Italian/French,Tōkyō-to,Shibuya-ku,1,4,17,17,17,4,1
air_938ef91ecdde6878,2016-02-03,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,2,2,1
air_938ef91ecdde6878,2016-02-12,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,0,2,1
air_938ef91ecdde6878,2016-03-15,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,1,2,1
air_938ef91ecdde6878,2016-03-19,Italian/French,Tōkyō-to,Shibuya-ku,1,4,2,2,2,4,1
air_938ef91ecdde6878,2016-04-09,Italian/French,Tōkyō-to,Shibuya-ku,1,3,26,26,26,3,1
air_938ef91ecdde6878,2016-05-21,Italian/French,Tōkyō-to,Shibuya-ku,1,10,2,2,2,10,1
air_938ef91ecdde6878,2016-05-22,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,2,2,1
air_938ef91ecdde6878,2016-06-04,Italian/French,Tōkyō-to,Shibuya-ku,1,3,13,13,13,3,1
air_938ef91ecdde6878,2016-06-19,Italian/French,Tōkyō-to,Shibuya-ku,1,10,2,2,2,10,1
air_938ef91ecdde6878,2016-07-12,Italian/French,Tōkyō-to,Shibuya-ku,1,12,2,2,2,12,1
air_938ef91ecdde6878,2016-07-16,Italian/French,Tōkyō-to,Shibuya-ku,1,8,7,7,7,8,1
air_938ef91ecdde6878,2016-07-17,Italian/French,Tōkyō-to,Shibuya-ku,1,11,6,6,6,11,1
air_938ef91ecdde6878,2016-09-01,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,1,2,1
air_938ef91ecdde6878,2016-09-02,Italian/French,Tōkyō-to,Shibuya-ku,1,6,6,6,6,6,1
air_938ef91ecdde6878,2016-09-25,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,2,2,1
air_938ef91ecdde6878,2016-10-04,Italian/French,Tōkyō-to,Shibuya-ku,1,2,4,4,4,2,1
air_938ef91ecdde6878,2016-10-08,Italian/French,Tōkyō-to,Shibuya-ku,1,2,3,3,3,2,1
air_938ef91ecdde6878,2016-10-09,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,14,6,3
air_938ef91ecdde6878,2016-10-09,Italian/French,Tōkyō-to,Shibuya-ku,1,2,14,1,14,6,3
air_938ef91ecdde6878,2016-10-09,Italian/French,Tōkyō-to,Shibuya-ku,1,2,14,1,14,6,3
air_938ef91ecdde6878,2016-10-14,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,3,6,3
air_938ef91ecdde6878,2016-10-14,Italian/French,Tōkyō-to,Shibuya-ku,1,2,3,1,3,6,3
air_938ef91ecdde6878,2016-10-14,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,3,6,3
air_938ef91ecdde6878,2016-10-23,Italian/French,Tōkyō-to,Shibuya-ku,1,2,5,5,9,6,2
air_938ef91ecdde6878,2016-10-23,Italian/French,Tōkyō-to,Shibuya-ku,1,4,9,5,9,6,2
air_938ef91ecdde6878,2016-10-29,Italian/French,Tōkyō-to,Shibuya-ku,1,3,0,0,0,3,1
air_938ef91ecdde6878,2016-10-31,Italian/French,Tōkyō-to,Shibuya-ku,1,6,4,4,4,6,1
air_938ef91ecdde6878,2016-11-03,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,2,2,1
air_938ef91ecdde6878,2016-11-04,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,0,2,1
air_938ef91ecdde6878,2016-11-20,Italian/French,Tōkyō-to,Shibuya-ku,1,1,6,6,6,1,1
air_938ef91ecdde6878,2016-11-30,Italian/French,Tōkyō-to,Shibuya-ku,1,6,2,2,2,6,1
air_938ef91ecdde6878,2016-12-03,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,2,2,1
air_938ef91ecdde6878,2016-12-09,Italian/French,Tōkyō-to,Shibuya-ku,1,20,21,21,21,20,1
air_938ef91ecdde6878,2016-12-11,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,2,4,5,2
air_938ef91ecdde6878,2016-12-11,Italian/French,Tōkyō-to,Shibuya-ku,1,3,4,2,4,5,2
air_938ef91ecdde6878,2016-12-16,Italian/French,Tōkyō-to,Shibuya-ku,1,8,10,5,10,11,2
air_938ef91ecdde6878,2016-12-16,Italian/French,Tōkyō-to,Shibuya-ku,1,3,5,5,10,11,2
air_938ef91ecdde6878,2016-12-17,Italian/French,Tōkyō-to,Shibuya-ku,1,24,11,11,11,24,1
air_938ef91ecdde6878,2016-12-18,Italian/French,Tōkyō-to,Shibuya-ku,1,8,1,1,1,8,1
air_938ef91ecdde6878,2016-12-21,Italian/French,Tōkyō-to,Shibuya-ku,1,2,4,4,17,25,3
air_938ef91ecdde6878,2016-12-21,Italian/French,Tōkyō-to,Shibuya-ku,1,3,17,4,17,25,3
air_938ef91ecdde6878,2016-12-21,Italian/French,Tōkyō-to,Shibuya-ku,1,20,7,4,17,25,3
air_938ef91ecdde6878,2016-12-23,Italian/French,Tōkyō-to,Shibuya-ku,1,2,10,10,10,2,1
air_938ef91ecdde6878,2016-12-24,Italian/French,Tōkyō-to,Shibuya-ku,1,2,2,0,5,8,4
air_938ef91ecdde6878,2016-12-24,Italian/French,Tōkyō-to,Shibuya-ku,1,2,5,0,5,8,4
air_938ef91ecdde6878,2016-12-24,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,5,8,4
air_938ef91ecdde6878,2016-12-24,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,5,8,4
air_938ef91ecdde6878,2016-12-25,Italian/French,Tōkyō-to,Shibuya-ku,1,4,31,10,31,6,2
air_938ef91ecdde6878,2016-12-25,Italian/French,Tōkyō-to,Shibuya-ku,1,2,10,10,31,6,2
air_938ef91ecdde6878,2016-12-26,Italian/French,Tōkyō-to,Shibuya-ku,1,5,1,1,1,5,1
air_938ef91ecdde6878,2016-12-27,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,0,12,24,3
air_938ef91ecdde6878,2016-12-27,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,12,24,3
air_938ef91ecdde6878,2016-12-27,Italian/French,Tōkyō-to,Shibuya-ku,1,20,12,0,12,24,3
air_938ef91ecdde6878,2017-01-03,Italian/French,Tōkyō-to,Shibuya-ku,1,2,1,1,1,2,1
air_938ef91ecdde6878,2017-01-08,Italian/French,Tōkyō-to,Shibuya-ku,1,6,14,14,14,6,1
air_938ef91ecdde6878,2017-01-09,Italian/French,Tōkyō-to,Shibuya-ku,1,4,3,0,3,6,2
air_938ef91ecdde6878,2017-01-09,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,3,6,2
air_938ef91ecdde6878,2017-01-15,Italian/French,Tōkyō-to,Shibuya-ku,1,5,1,1,1,5,1
air_938ef91ecdde6878,2017-01-23,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,0,2,1
air_938ef91ecdde6878,2017-01-24,Italian/French,Tōkyō-to,Shibuya-ku,1,4,8,8,8,4,1
air_938ef91ecdde6878,2017-01-26,Italian/French,Tōkyō-to,Shibuya-ku,1,3,1,1,1,3,1
air_938ef91ecdde6878,2017-01-27,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,11,12,3
air_938ef91ecdde6878,2017-01-27,Italian/French,Tōkyō-to,Shibuya-ku,1,2,0,0,11,12,3
air_938ef91ecdde6878,2017-01-27,Italian/French,Tōkyō-to,Shibuya-ku,1,8,11,0,11,12,3
